bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,300000.0,300000.0,300000.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,5312478.0,300000.0,300000.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0,5322396.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0
timestamp,1541206401,1541206402,1541206403,1541206404,1541206405,1541206406,1541206407,1541206408,1541206409,1541206410,1541206411,1541206412,1541206413,1541206414,1541206415,1541206416,1541206417,1541206418,1541206419,1541206420,1541206421,1541206422,1541206423,1541206424,1541206425,1541206426,1541206427,1541206428,1541206429,1541206430,1541206431,1541206432,1541206433,1541206434,1541206435,1541206436,1541206437,1541206438,1541206439,1541206440,1541206441,1541206442,1541206443,1541206444,1541206445,1541206446,1541206447,1541206448,1541206449,1541206450,1541206451,1541206452,1541206453,1541206454,1541206455,1541206456,1541206457,1541206458,1541206459,1541206460,1541206461,1541206462,1541206463,1541206464,1541206465,1541206466,1541206467,1541206468,1541206469,1541206470,1541206471,1541206472,1541206473,1541206474,1541206475,1541206476,1541206477,1541206478,1541206479,1541206480,1541206481,1541206482,1541206483,1541206484,1541206485,1541206486,1541206487,1541206488,1541206489,1541206490,1541206491,1541206492,1541206493,1541206494,1541206495,1541206496,1541206497,1541206498,1541206499,1541206500,1541206501,1541206502,1541206503,1541206404,1541206405,1541206406,1541206407,1541206408,1541206409,1541206410,1541206411,1541206412,1541206413,1541206414,1541206415,1541206416,1541206417,1541206418,1541206419,1541206420,1541206421,1541206422,1541206423,1541206424,1541206425,1541206426,1541206427,1541206428,1541206429,1541206430,1541206431,1541206432,1541206433,1541206434,1541206435,1541206436,1541206437,1541206438,1541206439,1541206440,1541206441,1541206442,1541206443,1541206444,1541206445,1541206446,1541206447,1541206448,1541206449,1541206450,1541206451,1541206452,1541206453,1541206454,1541206455,1541206456,1541206457,1541206458,1541206459,1541206460,1541206461,1541206462,1541206463,1541206464,1541206465,1541206466,1541206467,1541206468,1541206469,1541206470,1541206471,1541206472,1541206473,1541206474,1541206475,1541206476,1541206477,1541206478,1541206479,1541206480,1541206481,1541206482,1541206483,1541206484,1541206485,1541206486,1541206487,1541206488,1541206489,1541206490,1541206491,1541206492,1541206493,1541206494,1541206495,1541206496,1541206497,1541206498,1541206499,1541206500,1541206501,1541206502,1541206503
audio_bitsReceivedPerSecond,-1,-1,-1,-1,0.0,1633958.3746283448,2324440.4003639673,2437433.962264151,2481096.0,2717232.0,2715560.0,2672120.0,2567024.0,2686576.0,2672016.0,2526024.0,2559440.0,2651592.0,2579984.0,2591752.0,2620424.0,2629208.0,2605696.0,2581824.0,2629768.0,2615848.0,2564368.0,2612568.0,2580120.0,2614632.0,2638144.0,2569080.0,2555160.0,2004112.0,2070592.0,2169760.0,2052080.0,2051256.0,2111464.0,2128096.0,2141208.0,2096040.0,2084504.0,2059096.0,2114256.0,2094520.0,2035992.0,2075080.0,2097704.0,2116200.0,2098664.0,2092936.0,2111200.0,1936864.0,2554432.0,2526840.336134454,2611702.290076336,2644160.0,2556864.0,2671360.0,2588496.0,2611800.0,2643768.0,2557040.0,2632992.0,2546224.0,2529776.0,2630696.0,2562792.0,2690144.0,2567528.0,2645608.0,2612635.3646353646,2517413.4134134133,2683096.0,2536792.0,2534440.0,2615232.0,2606240.0,2685312.0,2555680.0,2608544.0,2600976.0,2008520.0,2137944.0,2115488.0,2068352.0,2045072.0,2112480.0,2152528.0,2042696.0,2132920.0,2121384.0,2038352.0,2137464.0,2086976.0,2058240.0,2106816.0,2063160.0,2142160.0,2016312.0,2136600.0,2091888.0,-1,0.0,1281241.3793103448,2389012.765957447,2520064.441887227,2572347.8260869565,2609574.4255744256,2694816.0,2676060.06006006,2636835.164835165,2585166.833166833,2612044.044044044,2620280.0,2640319.6803196804,2525122.244488978,2686952.0,2552167.832167832,2623864.0,2709962.037962038,2573837.8378378376,2566278.278278278,2579988.011988012,2606054.054054054,2587800.3992015966,2545432.0,2670496.0,2592753.5070140283,2621762.237762238,2683028.971028971,2631215.215215215,2601824.0,2645733.598409543,2653529.175050302,2601864.0,2583120.0,2675756.243756244,2559743.486973948,2626597.4025974027,2621634.3656343655,2598669.3386773546,2531036.9630369633,2702190.19019019,2108444.4444444445,2106344.965104686,2109589.5895895897,2100048.0,2148072.0,2151424.0,2172892.892892893,2111424.0,2100064.0,2096544.0,2127800.1998002,2124880.0,2062422.4224224223,2115828.1718281717,2114168.0,2138365.6343656345,2149821.821821822,2103080.0,2113545.5455455454,2077610.3896103897,2001494.5054945054,2544144.1441441444,2571696.0,2598990.990990991,2683241.5169660677,2644553.106212425,2648848.0,2605125.748502994,2658108.2164328657,2634829.170829171,2614224.0,2616463.5364635363,2581226.452905812,2648776.0,2624383.233532934,2673920.0,2586642.642642643,2613157.6846307386,2671478.957915832,2612196.196196196,2634877.122877123,2585665.6656656656,2623904.095904096,2656336.0,2605016.0,2661274.7252747254,2548104.2084168335,2661418.5814185813,2603488.0,2550922.155688623,2621973.973973974,2621189.189189189,2589501.5015015015,2651132.867132867,2609758.241758242,2650328.0,2526712.0,2670478.4784784783
audio_bitsSentPerSecond,-1,-1,-1,-1,0.0,1434220.0198216056,2377950.864422202,2543138.734739179,2612096.0,2615848.0,2694432.0,2683640.0,2616224.0,2587880.0,2626672.0,2596024.0,2624280.0,2571904.0,2614112.0,2608888.0,2633232.0,2620744.0,2604448.0,2606832.0,2565112.0,2619232.0,2597000.0,2552192.0,2644424.0,2610624.0,2655184.0,2614928.0,2666136.0,2604328.0,2640216.0,2613336.0,2610824.0,2583448.0,2656048.0,2635304.0,2626424.0,2581728.0,2532808.0,2638064.0,2656720.0,1994152.0,2104872.0,2082416.0,2199728.0,2117776.0,2165744.0,2132336.0,2116416.0,2075472.0,2118536.0,2123067.2268907563,2133435.1145038167,2074048.0,2129184.0,2146400.0,2060632.0,2167768.0,2117792.0,2062720.0,2112880.0,2052792.0,2595352.0,2553048.0,2686000.0,2607480.0,2646488.0,2664408.0,2648015.984015984,2594626.6266266266,2624224.0,2598704.0,2650784.0,2577536.0,2696792.0,2569920.0,2627016.0,2682088.0,2645840.0,2598416.0,2609544.0,2645896.0,2612464.0,2587664.0,2673632.0,2570816.0,2621120.0,2669320.0,2615728.0,2574016.0,2566744.0,2617664.0,2634848.0,2571240.0,2643640.0,2590032.0,2618120.0,2649728.0,2622192.0,-1,0.0,1451277.5041050904,2348714.8936170214,2446784.810126582,2411130.434782609,2751072.927072927,2564760.0,2695903.903903904,2642501.4985014987,2697062.937062937,2700300.3003003,2503040.0,2591112.887112887,2638885.771543086,2568808.0,2638665.334665335,2552224.0,2617486.5134865134,2623063.063063063,2585281.2812812813,2671224.775224775,2570466.4664664664,2592950.099800399,2634504.0,2565080.0,2644953.9078156315,2529302.697302697,2575896.103896104,2630590.5905905906,2024336.0,2130250.4970178925,2119919.517102616,2081624.0,2055064.0,2106605.3946053945,2158933.867735471,2027828.171828172,2149506.4935064935,2107919.8396793585,2039176.823176823,2143063.063063063,2073985.985985986,2057834.4965104687,2090730.7307307308,2071776.0,2139528.0,2026008.0,2139379.3793793796,2101464.0,1892408.0,2543992.0,2524955.044955045,2593832.0,2689185.185185185,2563484.5154845156,2627640.0,2606313.6863136864,2587467.4674674673,2607464.0,2613733.7337337337,2589402.5974025973,2546485.5144855143,2549533.5335335336,2661400.0,2579027.027027027,2689461.0778443115,2569827.655310621,2666520.0,2545077.844311377,2497515.0300601204,2665318.681318681,2594208.0,2545214.785214785,2598380.761523046,2647056.0,2608135.728542914,2620096.0,2589805.8058058056,2511057.884231537,2156713.4268537075,2118070.07007007,2120511.4885114883,2088256.2562562563,2015736.2637362638,2147888.0,2098720.0,2121718.2817182816,2124625.250501002,2077890.1098901099,2046168.0,2125237.5249500996,2096232.2322322323,2064360.3603603605,2085133.1331331332,2109250.749250749,2068419.5804195805,2082384.0,2138336.0,2027155.155155155
audio_packetsSentPerSecond,-1,-1,-1,-1,0.0,244.79682854311199,355.77797998180165,375.1387347391787,381.0,380.0,392.0,389.0,380.0,383.0,386.0,378.0,380.0,373.0,384.0,383.0,386.0,379.0,381.0,383.0,379.0,384.0,381.0,371.0,391.0,381.0,387.0,382.0,387.0,382.0,382.0,379.0,379.0,372.0,387.0,384.0,385.0,374.0,374.0,385.0,380.0,311.0,323.0,321.0,332.0,325.0,334.0,328.0,324.0,318.0,327.0,323.52941176470586,327.29007633587787,318.0,332.0,327.0,321.0,333.0,328.0,313.0,323.0,323.0,380.0,371.0,387.0,381.0,388.0,386.0,381.6183816183816,378.3783783783784,384.0,375.0,383.0,374.0,390.0,376.0,385.0,385.0,385.0,382.0,381.0,381.0,378.0,375.0,386.0,379.0,389.0,388.0,381.0,380.0,374.0,379.0,385.0,376.0,391.0,382.0,379.0,385.0,380.0,-1,0.0,239.73727422003284,353.1914893617021,360.1841196777906,362.3188405797101,396.6033966033966,377.0,390.3903903903904,384.61538461538464,394.6053946053946,390.3903903903904,367.0,378.6213786213786,385.77154308617236,378.0,383.61638361638364,376.0,380.6193806193806,383.3833833833834,378.3783783783784,383.61638361638364,378.3783783783784,381.2375249500998,384.0,378.0,392.7855711422846,374.6253746253746,379.6203796203796,382.3823823823824,317.0,329.0258449304175,328.9738430583501,318.0,319.0,328.6713286713287,332.6653306613226,322.67732267732265,333.6663336663337,326.65330661322645,320.67932067932065,332.3323323323323,322.32232232232235,319.0428713858425,329.3293293293293,323.0,334.0,318.0,332.3323323323323,327.0,301.0,376.0,373.6263736263736,376.0,393.3933933933934,381.6183816183816,385.0,377.6223776223776,379.3793793793794,384.0,383.3833833833834,379.6203796203796,372.6273726273726,373.3733733733734,391.0,382.3823823823824,391.2175648702595,380.7615230460922,390.0,379.2415169660679,370.7414829659319,380.6193806193806,378.0,373.6263736263736,379.7595190380762,391.0,383.23353293413174,383.0,379.3793793793794,373.25349301397205,330.66132264529057,324.3243243243243,327.6723276723277,320.3203203203203,315.68431568431566,330.0,325.0,332.6673326673327,327.6553106212425,325.6743256743257,322.0,329.34131736526945,324.3243243243243,318.3183183183183,324.3243243243243,329.6703296703297,324.6753246753247,327.0,333.0,319.31931931931933
audio_googLocalAddress,-1,-1,-1,-1,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,-1,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535
audio_googRemoteAddress,-1,-1,-1,-1,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,10.164.0.8:33535,-1,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935,10.164.0.9:38935
audio_googRtt,-1,-1,-1,-1,3000.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
