audio_send_bitsSentPerSecond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831.6221765913758,24397.66081871345,24752.0,24943.056943056945,24688.0,28600.0,28312.0,31591.59159159159,24559.440559440558,33936.0,19856.0,28588.588588588587,17952.0,16720.0,34424.0,40359.64035964036,38416.0,18968.0,16480.48048048048,37792.0,27776.0,40296.0,40359.64035964036,39071.07107107107,25174.825174825175,36032.0,38304.0,20752.0,19451.451451451452,19820.17982017982,19827.827827827827,20379.62037962038,20756.756756756757,18925.074925074925,17361.36136136136,26090.09009009009,18557.44255744256,26336.0,21808.0,21712.0,37828.343313373254,24182.90258449304,33851.70340681363,26387.351778656128,23121.852970795568,26858.283433133733,19742.828882294758,19358.71743486974,18400.0,21962.18905472637,19295.065458207453,27304.0,40007.992007992005,40440.44044044044,40359.64035964036,40440.44044044044,30432.0,40440.44044044044,34192.0,40384.0,40359.64035964036,26976.0,20680.0,20232.0,20128.0,21445.445445445446,19964.035964035964,19939.93993993994,20419.58041958042,20419.58041958042,21965.965965965966,21216.0,20556.556556556556,20411.58841158841,20128.0,21400.0,20496.0,20776.0,20824.0,19899.8998998999,19968.06387225549,20220.22022022022,20320.0
audio_send_packetsSentPerSecond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1067761806981515,49.707602339181285,50.0,49.95004995004995,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.050050050050054,50.0,50.0,50.0,49.95004995004995,50.0,50.0,50.050050050050054,50.0,50.0,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.050050050050054,49.95004995004995,50.0,50.0,50.0,49.9001996007984,50.69582504970179,50.100200400801604,49.40711462450593,50.35246727089628,49.9001996007984,49.45598417408507,50.100200400801604,50.0,50.74626865671642,49.34541792547835,50.0,49.95004995004995,50.050050050050054,49.95004995004995,50.050050050050054,50.0,50.050050050050054,50.0,50.0,49.95004995004995,50.0,50.0,50.0,50.0,50.050050050050054,49.95004995004995,50.050050050050054,49.95004995004995,49.95004995004995,50.050050050050054,50.0,50.050050050050054,49.95004995004995,50.0,50.0,50.0,50.0,50.0,50.050050050050054,49.9001996007984,50.050050050050054,50.0
video_send_bitsSentPerSecond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47425.05133470226,415181.2865497076,278632.0,221562.43756243755,192184.0,295464.0,202008.0,203571.57157157158,212251.74825174824,232512.0,206568.0,188860.86086086085,242632.0,232496.0,212272.0,303624.37562437565,227808.0,205896.0,202482.48248248248,212648.0,225696.0,179320.0,206457.54245754247,217881.88188188188,219932.06793206793,240760.0,237784.0,230800.0,225593.5935935936,244811.18881118883,261661.66166166167,245266.73326673327,262454.4544544545,269954.04595404596,254814.8148148148,273625.6256256256,323492.5074925075,351216.0,343712.0,155080.0,207377.24550898204,302870.7753479125,201843.6873747495,187810.2766798419,185893.2527693857,219441.11776447107,245396.63699307616,261571.14228456913,284881.63265306124,304772.1393034826,350275.9315206445,337944.0,404403.5964035964,399039.03903903905,416503.4965034965,402890.8908908909,451664.0,433273.27327327325,396144.0,380312.0,302185.8141858142,285904.0,285432.0,307928.0,265096.0,483955.95595595596,372675.32467532466,299275.2752752753,317178.8211788212,359760.2397602398,388492.4924924925,339024.0,414742.74274274276,540091.9080919081,332072.0,360944.0,519640.0,340232.0,245088.0,275571.5715715716,441732.5349301397,460076.0760760761,284976.0
video_send_packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,38.0,49.0,81.0,87.0,96.0,100.0,129.0,136.0,136.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,147.0,155.0,163.0,202.0,228.0,271.0,306.0,327.0,362.0,396.0,411.0,411.0,467.0,479.0,508.0,567.0,581.0,631.0,680.0,695.0,710.0,748.0,771.0,824.0,907.0,919.0,921.0,963.0,1050.0,1068.0
video_send_packetsSentPerSecond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.160164271047228,57.50487329434698,37.0,28.97102897102897,26.0,48.0,36.0,28.02802802802803,27.972027972027973,34.0,33.0,43.04304304304304,49.0,45.0,43.0,80.91908091908093,73.0,70.0,79.07907907907908,79.0,85.0,66.0,61.938061938061935,59.05905905905906,60.93906093906094,59.0,60.0,60.0,60.06006006006006,59.94005994005994,60.06006006006006,60.93906093906094,61.06106106106106,60.93906093906094,60.06006006006006,59.05905905905906,68.93106893106894,86.0,95.0,71.0,81.83632734530939,105.36779324055667,88.17635270541082,81.02766798418972,77.54279959718026,77.8443113772455,79.1295746785361,78.15631262525051,78.57142857142857,78.60696517412936,79.55689828801611,78.0,79.92007992007991,79.07907907907908,90.9090909090909,83.08308308308308,99.0,105.10510510510511,104.0,100.0,86.91308691308691,96.0,100.0,94.0,79.0,127.12712712712712,115.88411588411589,108.10810810810811,99.9000999000999,80.91908091908093,109.10910910910911,101.0,109.10910910910911,148.85114885114885,96.0,94.0,126.0,107.0,81.0,82.08208208208208,115.76846307385229,139.13913913913913,92.0
video_send_googEncodeUsagePercent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,46.0,64.0,64.0,64.0,49.0,45.0,64.0,64.0,54.0,49.0,44.0,40.0,37.0,33.0,30.0,28.0,26.0,24.0,22.0,20.0,19.0,18.0,17.0,16.0,15.0,14.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
video_send_googFrameHeightSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,720.0,720.0,720.0,540.0,540.0,540.0,540.0,540.0,360.0,360.0,360.0,360.0,360.0,270.0,270.0,270.0,270.0,270.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0
video_send_googFrameRateSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,17.0,14.0,14.0,20.0,20.0,23.0,24.0,19.0,27.0,36.0,37.0,32.0,33.0,61.0,56.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,48.0,50.0,61.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,61.0,60.0,61.0,60.0,60.0,60.0,61.0,60.0,61.0,60.0,60.0,53.0,49.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
video_send_googFrameWidthSent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,1280.0,1280.0,1280.0,960.0,960.0,960.0,960.0,960.0,640.0,640.0,640.0,640.0,640.0,480.0,480.0,480.0,480.0,480.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
video_send_googRtt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2358.0,2358.0,2428.0,2620.0,2897.0,3208.0,3424.0,3505.0,3482.0,3464.0,3447.0,3427.0,3417.0,3447.0,3443.0,3398.0,3383.0,3422.0,3492.0,3561.0,3612.0,3652.0,3826.0,3960.0,4034.0,4054.0,4065.0,4044.0,4089.0,4150.0,4330.0,4506.0,4779.0,5028.0,5157.0,5112.0,4995.0,4913.0,4838.0,4778.0,4725.0,4687.0,4539.0,4439.0,4395.0,4349.0,4302.0,4375.0,4393.0,4336.0,4277.0,4327.0,4342.0,4338.0,4302.0,4271.0,4247.0,4227.0,4253.0,4320.0,4488.0,4699.0,4856.0,4937.0,4998.0,4980.0,4922.0,4816.0,4722.0,4591.0,4522.0,4413.0,4297.0,4216.0,4039.0,3820.0,3815.0,3902.0,4027.0
audio_recv_bitsReceivedPerSecond,-1,-1,-1,-1,-1,0.0,0.0,903.4907597535935,11485.380116959064,22536.0,25190.809190809192,18432.0,14208.0,26360.0,27875.875875875878,27460.53946053946,27592.0,19960.0,24216.216216216217,26280.0,24936.0,22344.0,18741.25874125874,30032.0,24488.0,21533.533533533533,21704.0,30704.0,40400.0,33846.153846153844,29685.685685685687,31728.271728271728,37560.0,35720.0,39680.0,39631.63163163163,38945.054945054944,37565.565565565565,28171.828171828172,17953.953953953955,16767.232767232766,18554.554554554554,15503.503503503503,23904.095904095902,22056.0,25720.0,23640.0,27209.580838323353,35506.95825049702,32585.17034068136,28284.584980237156,33997.98590130916,26514.97005988024,35283.87734915925,20737.4749498998,13322.448979591836,15522.388059701492,16878.147029204432,27032.0,22473.52647352647,18274.274274274274,20179.82017982018,17609.609609609608,24744.0,22774.774774774774,19928.0,20888.0,20803.196803196803,18056.0,13696.0,14624.0,14896.0,18346.346346346345,15152.847152847153,13253.253253253253,15856.143856143855,14305.694305694306,13013.013013013013,25960.0,21405.405405405407,20947.052947052947,22104.0,21880.0,30416.0,25328.0,11864.0,15615.615615615616,26259.481037924153,20508.50850850851,27312.0
audio_recv_packetsReceivedPerSecond,-1,-1,-1,-1,-1,0.0,0.0,2.0533880903490758,23.391812865497077,45.0,50.94905094905095,38.0,29.0,52.0,56.05605605605606,56.943056943056945,58.0,39.0,49.049049049049046,54.0,51.0,45.0,39.96003996003996,61.0,50.0,43.04304304304304,43.0,38.0,50.0,41.95804195804196,40.04004004004004,38.96103896103896,46.0,45.0,48.0,49.049049049049046,47.952047952047955,48.048048048048045,50.94905094905095,41.04104104104104,40.95904095904096,33.033033033033036,37.03703703703704,51.94805194805195,59.0,55.0,41.0,40.91816367265469,44.731610337972164,41.08216432865731,34.58498023715415,42.29607250755287,38.92215568862275,44.510385756676556,51.102204408817634,34.69387755102041,37.81094527363184,45.31722054380665,61.0,53.946053946053944,42.04204204204204,46.95304695304695,44.04404404404404,62.0,57.05705705705706,49.0,49.0,48.95104895104895,43.0,35.0,31.0,38.0,38.03803803803804,42.95704295704296,31.03103103103103,39.96003996003996,35.964035964035965,37.03703703703704,62.0,53.053053053053056,51.94805194805195,57.0,53.0,75.0,60.0,30.0,36.03603603603604,67.86427145708583,52.052052052052055,65.0
audio_recv_googCurrentDelayMs,-1,-1,-1,-1,-1,0.0,0.0,13.0,50.0,85.0,76.0,88.0,54.0,102.0,131.0,145.0,227.0,155.0,176.0,186.0,216.0,189.0,122.0,208.0,215.0,177.0,135.0,121.0,165.0,186.0,126.0,110.0,160.0,182.0,199.0,232.0,137.0,79.0,65.0,88.0,77.0,61.0,60.0,208.0,410.0,560.0,539.0,298.0,273.0,239.0,178.0,195.0,225.0,245.0,315.0,211.0,152.0,165.0,300.0,409.0,360.0,296.0,232.0,334.0,525.0,454.0,410.0,356.0,253.0,122.0,92.0,86.0,75.0,82.0,52.0,59.0,51.0,65.0,144.0,201.0,216.0,209.0,146.0,317.0,378.0,133.0,104.0,284.0,224.0,243.0
audio_recv_googJitterBufferMs,-1,-1,-1,-1,-1,0.0,0.0,23.0,48.0,38.0,82.0,58.0,3.0,98.0,167.0,214.0,337.0,104.0,148.0,228.0,245.0,92.0,24.0,304.0,207.0,65.0,20.0,59.0,123.0,27.0,6.0,67.0,92.0,103.0,228.0,199.0,106.0,30.0,65.0,35.0,71.0,27.0,52.0,275.0,532.0,610.0,400.0,188.0,213.0,213.0,101.0,148.0,212.0,301.0,334.0,51.0,21.0,82.0,452.0,497.0,304.0,280.0,171.0,453.0,551.0,430.0,375.0,322.0,201.0,0.0,19.0,35.0,40.0,110.0,13.0,3.0,0.0,8.0,216.0,245.0,202.0,244.0,189.0,512.0,458.0,1.0,20.0,412.0,197.0,352.0
audio_recv_googJitterReceived,-1,-1,-1,-1,-1,0.0,0.0,0.0,19.0,19.0,19.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,12.0,12.0,12.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,20.0,20.0,20.0,12.0,12.0,12.0,12.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
audio_recv_googPreferredJitterBufferMs,-1,-1,-1,-1,-1,0.0,0.0,0.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,80.0,80.0,60.0,60.0,220.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,240.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,240.0,240.0,60.0,40.0,40.0
video_recv_bitsReceivedPerSecond,-1,-1,-1,-1,-1,0.0,0.0,17971.252566735115,274245.6140350877,269136.0,260227.77222777222,234800.0,230408.0,237104.0,256288.28828828828,251244.75524475524,212232.0,236712.0,214414.4144144144,245720.0,260792.0,217040.0,221946.05394605396,235016.0,214192.0,186946.94694694693,196304.0,175296.0,222360.0,209902.0979020979,188268.26826826826,199312.6873126873,228464.0,244416.0,241296.0,246494.4944944945,245714.2857142857,231175.1751751752,242661.33866133867,201289.2892892893,201734.26573426573,159951.95195195195,200944.94494494493,210557.44255744255,238256.0,249952.0,235832.0,237005.9880239521,235037.77335984097,225675.35070140281,252442.68774703558,214138.97280966767,149708.58283433135,187260.13847675567,171334.66933867734,130571.42857142857,136788.05970149254,159202.416918429,176320.0,218317.6823176823,168320.32032032032,157370.62937062938,162370.37037037036,209560.0,246502.5025025025,227152.0,221952.0,238681.3186813187,248832.0,176960.0,182288.0,204328.0,247471.47147147148,265254.74525474524,271143.14314314316,269602.3976023976,238777.22277722278,195475.47547547548,122840.0,138746.74674674674,115324.67532467532,164264.0,154952.0,198320.0,192712.0,152144.0,102022.02202202202,204455.08982035928,219555.55555555556,212360.0
