video_recv_googPlisSent,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video_send_resolutionChangesSent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video_recv_resolutionChangesReceived,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,3,3,3,4
1_way_delay_audio_send,823.5,823.5,823.5,823.5,542.5,542.5,542.5,542.5,542.5,542.5,542.5,832.0,832.0,832.0,832.0,832.0,1248.5,1248.5,1248.5,1248.5,1248.5,1248.5,1248.5,1138.5,1138.5,1138.5,1138.5,1138.5,1138.5,1138.5,1078.0,1078.0,1078.0,1313.0,1313.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,8.0,8.0,8.0,8.0,8.0,8.0,8.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,8.0,8.0,8.0,8.0,8.0
1_way_delay_video_send,717.0,701.0,691.5,714.5,739.5,729.5,712.5,717.0,749.0,777.5,810.0,860.0,906.5,951.0,1033.5,1080.0,1074.5,1082.0,1097.0,1097.0,1067.0,1060.5,1063.0,1067.0,1080.0,1091.0,1084.0,1076.5,1086.0,1094.0,1096.0,1098.5,1113.5,1159.5,1232.0,104.5,127.0,151.0,118.0,84.5,97.5,106.5,125.0,138.0,98.5,71.0,60.0,107.5,142.5,199.5,230.5,163.5,205.5,235.0,225.0,218.0,162.0,123.0,88.0,122.0,146.0,104.0,75.0,58.5,51.5,42.5,90.5,137.0,128.5,161.5
ear_ear_delay_audio_send,944.5,925.5,1010.5,903.5,716.5,562.5,598.5,558.5,579.5,543.5,546.5,856.0,856.0,1037.0,834.0,966.0,1260.5,1389.5,1254.5,1250.5,1248.5,1250.5,1256.5,1166.5,1231.5,1153.5,1222.5,1189.5,1183.5,1165.5,1080.0,1112.0,1100.0,1315.0,1397.0,9.5,7.5,8.5,133.5,215.5,48.5,133.5,237.5,347.5,304.5,80.5,228.5,455.5,390.5,10.5,146.5,229.0,326.0,117.0,18.0,8.0,223.0,325.0,221.0,269.0,307.0,307.0,117.0,148.0,121.0,201.0,10.0,179.0,224.0,21.0
audio_recv_kbitsReceivedPerSecond,9,12,15,33,41,24,40,41,41,36,28,35,46,37,19,41,41,41,30,31,23,18,41,32,34,41,41,19,37,28,46,27,34,38,19,0,22,24,25,40,7,31,33,33,35,20,15,21,36,17,35,23,16,6,4,8,8,6,17,20,9,17,15,13,10,12,14,5,4,13
video_recv_kbitsReceivedPerSecond,95,146,82,71,74,86,85,115,111,105,98,94,85,58,63,80,76,89,92,84,83,90,50,57,52,57,70,75,73,47,53,59,60,57,56,0,197,210,200,192,219,203,184,205,184,143,116,132,179,164,186,195,239,207,189,159,119,131,0,0,164,208,160,145,138,64,0,0,57,158
audio_packet_loss_percentage_send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152941176470588,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e_model_audio_send,0,0,0,0,17.691999999999993,38.328,33.504000000000005,38.864000000000004,36.050000000000004,40.87400000000001,40.472,0,0,0,1.9469999999999885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.97200000000001,94.02,93.99600000000001,90.99600000000001,84.82600000000001,93.036,90.99600000000001,81.878,67.138,72.9,92.268,83.084,52.666000000000004,61.376000000000005,93.94800000000001,90.684,83.017,70.019,91.392,93.768,94.00800000000001,83.821,70.153,84.089,77.65700000000001,72.565,72.565,91.392,90.648,91.296,86.769,93.96000000000001,89.717,83.68700000000001
kpi_audio_synchronization,1.0,1.0,1.0,1.0,1.187959665614784,1.9828874830351362,1.7594302726635525,2.008707600904192,1.8752501091250002,2.1070352118866325,2.0871896434416644,1.0,1.0,1.0,0.9905650411441391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.423727218617665,4.4245917383440005,4.424159970336449,4.362631231344448,4.192593453336168,4.406088796105408,4.362631231344448,4.092966980542936,3.4600694339754963,3.7298957770000003,4.390523592170177,4.135043683963072,2.7153298877099283,3.170993490362368,4.423293483768257,4.355395510785472,4.132753086918609,3.5978909736019875,4.371593118121984,4.420009193714176,4.424375977340417,4.159867269743374,3.6041674817789615,4.168722469941217,3.93245043229325,3.714877641265125,3.714877641265125,4.371593118121984,4.3545507692354555,4.369443458203649,4.2520382990577374,4.423510474048,4.332004990126309,4.15540513061408
eye_eye_delay_video_send,748.0,734.0,722.5,743.5,766.5,756.5,737.5,741.0,773.0,799.5,833.0,890.0,940.5,986.0,1081.5,1133.0,1124.5,1130.0,1143.0,1141.0,1115.0,1108.5,1109.0,1113.0,1126.0,1519.0,1504.0,1482.5,1490.0,1473.0,1462.0,1464.5,1479.5,1402.5,1583.0,140.5,163.0,186.0,151.0,115.5,127.5,135.5,152.0,163.0,122.5,94.0,89.0,135.5,169.5,224.5,254.5,186.5,227.5,255.0,245.0,237.0,187.0,148.0,111.0,144.0,166.0,123.0,93.0,82.5,78.5,76.5,121.5,176.0,176.5,206.5
kpi_video_synchronization,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.46,4.16,3.8533333333333335,4.32,4.793333333333333,4.633333333333333,4.526666666666666,4.306666666666667,4.16,4.7,5,5,4.526666666666666,4.073333333333333,3.34,2.9400000000000004,3.8466666666666667,3.3000000000000003,2.9333333333333336,3.066666666666667,3.1733333333333333,3.84,4.36,4.8533333333333335,4.413333333333333,4.12,4.693333333333333,5,5,5,5,4.713333333333333,3.986666666666667,3.98,3.58
av_delay_send,196.5,191.5,288.0,160.0,-50.0,-194.0,-139.0,-182.5,-193.5,-256.0,-286.5,-34.0,-84.5,51.0,-247.5,-167.0,136.0,259.5,111.5,109.5,133.5,142.0,147.5,53.5,105.5,-365.5,-281.5,-293.0,-306.5,-307.5,-382.0,-352.5,-379.5,-87.5,-186.0,-131.0,-155.5,-177.5,-17.5,100.0,-79.0,-2.0,85.5,184.5,182.0,-13.5,139.5,320.0,221.0,-214.0,-108.0,42.5,98.5,-138.0,-227.0,-229.0,36.0,177.0,110.0,125.0,141.0,184.0,24.0,65.5,42.5,124.5,-111.5,3.0,47.5,-185.5
kpi_av_synchronization,1,1,1,1,5,1,4.066666666666666,1.1666666666666665,1,1,1,5,5,4.52,1,2.2,1,1,1,1,1,1,1,4.32,1,1,1,1,1,1,1,1,1,5,1,4.6,2.966666666666667,1.5,5,1,5,5,1.7599999999999998,1,1,5,1,1,1,1,5,5,1,4.133333333333333,1,1,5,1,1,1,1,1,5,3.3600000000000003,5,1,5,5,4.8,1
kpi_resolution_stability,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505
max_resolution_percentage,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427
kpi_resolution_stability_norm,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,4.303535113616246,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505,2.520421960545505
max_resolution_percentage_norm,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427,31.428571428571427
kpi_fps_stability,5,5,4.942427872760581,4.693231865584395,5,5,5,5,5,5,5,5,4.8250342659265355,4.303093943648576,5,5,5,5,5,5,5,5,4.159542355321509,4.233712451884842,4.429715418300614,5,5,4.738985153469177,5,3.7978212420642405,3.9938242084800133,4.904703300310673,4.303093943648576,3.7978212420642405,4.978873396874005,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.738985153469177,5,5,5,5,5,5,5,5,1,1,4.904703300310673,5,5,3.2486632634908497,5,5,1,1,2.5035023185016865,5
kpi_q_audio,2,2,2,5,5,4,5,5,5,5,4,5,5,5,3,5,5,5,4,4,3,3,5,5,5,5,5,3,5,4,5,4,5,5,3,1,3,4,4,5,1,4,5,5,5,3,2,3,5,3,5,3,3,1,1,1,1,1,3,3,1,3,2,2,2,2,2,1,1,2
kpi_q_video,1.457142857142857,1.7428571428571429,1.8499999999999999,1.8,1.7428571428571429,1.8499999999999999,1.8,1.6857142857142855,1.8,1.6857142857142855,1.457142857142857,1.4,1.6285714285714286,1.5714285714285714,1.6857142857142855,1.7428571428571429,1.95,1.8,1.6857142857142855,1.5714285714285714,1.4,1.5714285714285714,1.8,1.5714285714285714,1.457142857142857,1.4,1.5142857142857142
qoe_simple_normal,2.4095238095238094,3.622001436989265,3.425139822778963,3.2197214781855314,3.6441018828477962,3.2512140874077224,3.6932691254931935,3.65754103628695,3.262181516356623,3.0720712069496585,3.1239566736349205,3.6656137324633526,3.2308778696466907,3.011015490168828,3.030322028029681,3.0975087997837747,3.5244883900872748,3.575491083731698,2.991829155797046,3.366155849103501,3.0096306511534263,3.0505391297574014,3.577763029971486,3.091256704324646,3.1897522321098712,3.10508708506962,3.0673673569659656
qoe_simple_smooth,2.3190476190476192,3.579144294132122,3.400139822778963,3.1863881448521982,3.6012447399906535,3.2262140874077225,3.6599357921598603,3.605160083905997,3.2288481830232896,3.019690254568706,3.0334804831587303,3.565613732463353,3.1689731077419285,2.939586918740256,2.977941075648728,3.0546516569266315,3.5161550567539415,3.542157750398365,2.939448203416094,3.2947272776749297,2.9096306511534267,2.9791105583288293,3.544429696638153,3.019828132896075,3.0992760416336806,3.0050870850696203,2.986414976013585
