bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,302207.0,907306.0,980184.0,1058913.0,1143881.0,1235571.0,1331179.0,1438673.0,906805.0,977105.0,1051616.0,1136745.0,1228685.0,1326740.0,1428151.0,1543403.0,1667875.0,1126328.0,1167792.0,1257372.0,1358962.0,1468679.0,1580793.0,1708256.0,1845916.0,1542104.0,1272120.0,1326431.0,1432756.0,1548376.0,1300120.0,1373856.0,1484764.0,1604545.0,1733909.0,1871377.0,1349909.0,1391024.0,1469745.0,1588325.0,1715739.0,1849570.0,1994760.0,1506294.0,1522857.0,1549186.0,1583973.0,1618531.0,1655452.0,1695691.0,1736766.0,1300088.0,1357024.0,1456309.0,1573166.0,1692484.0,1828883.0,1367961.0,1394771.0,1435718.0,1472126.0,1156023.0,1217595.0,1315703.0,1421168.0,1535208.0,1652408.0,1438279.0,1477686.0,1514664.0,1555714.0,1596728.0,1637006.0,1676416.0,1718771.0,1758333.0,1187531.0,1236732.0,1316827.0,1423173.0,1537815.0,1657318.0,1790903.0,1935175.0,2092195.0,1533050.0,1443947.0,1451512.0,1484023.0,1520485.0,1558196.0,1596645.0,1635152.0,1676387.0,1717661.0,1758932.0,1361742.0,1385271.0,300000.0,300000.0,300000.0,300000.0,300000.0,758254.0,819221.0,885089.0,955886.0,1028539.0,1111152.0,1200681.0,1296726.0,1400776.0,1513061.0,1631995.0,1758981.0,1857191.0,2006766.0,1332877.0,1413889.0,1526403.0,1642806.0,1775230.0,1918025.0,1480795.0,1505768.0,1120666.0,1210494.0,1307623.0,1413233.0,1170354.0,1260129.0,1361407.0,1471320.0,1588531.0,1715865.0,1849715.0,1534031.0,1575048.0,1616930.0,1658220.0,1697122.0,1733821.0,1768315.0,1805258.0,1132839.0,1177589.0,1272796.0,1375423.0,1482704.0,1602174.0,1730604.0,1867843.0,2018270.0,1437016.0,1460328.0,1492876.0,1522047.0,1555017.0,1590707.0,1111783.0,1153759.0,1185387.0,1220558.0,1257112.0,1297149.0,1336615.0,1378341.0,1457711.0,1574768.0,1694391.0,1830942.0,1978417.0,1517313.0,1548622.0,1061500.0,1147204.0,1238971.0,1339089.0,1447216.0,1562679.0,1685918.0,1821791.0,1963978.0,1555127.0,1212582.0,1272300.0,1375084.0,1485243.0,1605062.0,1734467.0,1874224.0,2016010.0,1462807.0,1488305.0,1522530.0,1560080.0,1598695.0,1639448.0,1680217.0,1172036.0
bweforvideo-googBucketDelay,0.0,0.0,57.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,7.0,0.0,0.0,5.0,5.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,0.0,1.0,2.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,10.0,0.0,2.0,1.0,1.0,1.0,0.0,7.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0
timestamp,1541189614,1541189615,1541189616,1541189617,1541189618,1541189619,1541189620,1541189621,1541189622,1541189623,1541189624,1541189625,1541189626,1541189627,1541189628,1541189629,1541189630,1541189631,1541189632,1541189633,1541189634,1541189635,1541189636,1541189637,1541189638,1541189639,1541189640,1541189641,1541189642,1541189643,1541189644,1541189645,1541189646,1541189647,1541189648,1541189649,1541189650,1541189651,1541189652,1541189653,1541189654,1541189655,1541189656,1541189657,1541189658,1541189659,1541189660,1541189661,1541189662,1541189663,1541189664,1541189665,1541189666,1541189667,1541189668,1541189669,1541189670,1541189671,1541189672,1541189673,1541189674,1541189675,1541189676,1541189677,1541189678,1541189679,1541189680,1541189681,1541189682,1541189683,1541189684,1541189685,1541189686,1541189687,1541189688,1541189689,1541189690,1541189691,1541189692,1541189693,1541189694,1541189695,1541189696,1541189697,1541189698,1541189699,1541189700,1541189701,1541189702,1541189703,1541189704,1541189705,1541189706,1541189707,1541189708,1541189709,1541189710,1541189711,1541189712,1541189713,1541189612,1541189613,1541189614,1541189615,1541189616,1541189617,1541189618,1541189619,1541189620,1541189621,1541189622,1541189623,1541189624,1541189625,1541189626,1541189627,1541189628,1541189629,1541189630,1541189631,1541189632,1541189633,1541189634,1541189635,1541189636,1541189637,1541189638,1541189639,1541189640,1541189641,1541189642,1541189643,1541189644,1541189645,1541189646,1541189647,1541189648,1541189649,1541189650,1541189651,1541189652,1541189653,1541189654,1541189655,1541189656,1541189657,1541189658,1541189659,1541189660,1541189661,1541189662,1541189663,1541189664,1541189665,1541189666,1541189667,1541189668,1541189669,1541189670,1541189671,1541189672,1541189673,1541189674,1541189675,1541189676,1541189677,1541189678,1541189679,1541189680,1541189681,1541189682,1541189683,1541189684,1541189685,1541189686,1541189687,1541189688,1541189689,1541189690,1541189691,1541189692,1541189693,1541189694,1541189695,1541189696,1541189697,1541189698,1541189699,1541189700,1541189701,1541189702,1541189703,1541189704,1541189705,1541189706,1541189707,1541189708,1541189709,1541189710,1541189711,1541189712,1541189713
audio_bitsReceivedPerSecond,-1,-1,0.0,807010.8459869848,767784.0,788552.0,954304.0,980528.0,1126184.0,1190406.4064064063,1237882.1178821179,1358790.7907907907,1508875.1248751248,1581453.4534534535,1464768.0,1644067.932067932,1801104.0,1797144.0,1659723.7237237238,1529224.0,1600543.4565434565,1753817.817817818,1785792.0,1857960.0,1477000.0,1622040.0,1181264.0,1320783.2167832167,1334718.7187187187,1451224.0,1247936.0,1374064.0,1449208.0,1563576.0,1599368.6313686313,1745241.2412412413,1827096.0,1721608.0,1686552.0,1721014.985014985,1701445.4454454454,1783240.0,1818221.778221778,1669245.2452452453,1757232.0,1256336.0,1281816.0,1374041.958041958,1470902.9029029028,1571288.0,1697368.0,1796283.7162837163,1877896.0,1885688.0,1541581.5815815816,1580939.060939061,1563659.6596596597,1581578.4215784215,1387283.2832832832,1374224.0,1317604.7904191618,1336627.606752731,1304250.2522704338,1325904.0,1319600.0,1374944.0,1398473.5264735264,1507179.1791791792,1508456.0,1716812.8128128129,1748427.5724275724,1827724.2757242757,1841819.6392785572,1580648.0,1521710.2897102898,1179404.5954045954,1235099.0990990992,1321232.0,1294136.0,1554837.1628371628,1605981.981981982,1702616.0,1883940.05994006,1787315.3153153153,1694070.07007007,1366265.7342657342,1392117.7625122669,1496399.185336049,1534422.4224224223,1715380.6193806194,1768968.968968969,1840672.0,1866464.0,1581712.0,1562384.0,1630113.886113886,1665785.7857857859,1631976.0,1592832.8328328328,1718602.7944111777,-1,-1,-1,-1,0.0,793013.8613861386,817559.595959596,943872.0,1125904.0,1214312.0,1237002.997002997,1451059.059059059,1196427.5724275724,1012880.0,1222886.8868868868,1194496.0,1208528.0,1254782.7827827828,1356798.4031936128,1511143.143143143,1546794.7947947949,1601742.2577422578,1599616.0,1230942.942942943,1374432.0,1420419.5804195805,1499147.1471471472,1580944.0,1718760.0,1863664.3356643356,1706994.994994995,1721430.5694305694,1487623.6236236235,1498725.2747252746,1679727.7277277277,1417574.4255744256,1436836.8368368368,1551520.0,1652843.1568431568,1825489.4894894895,1715524.4755244756,1856968.968968969,1548523.4765234764,1552760.0,1714514.5145145145,1799960.0798403195,1858482.4824824824,1836016.0,1863047.047047047,1779556.4435564436,1635368.0,1746712.0,1720375.6243756243,1667875.8758758758,1812820.8208208208,1678696.0,1673886.113886114,1499312.0,1381805.8058058058,1715208.0,1631408.5914085915,1855103.103103103,1576423.5764235763,1469749.7497497497,1554597.4025974027,1550776.0,1295488.0,1320112.112112112,1380419.5804195805,1518486.4864864864,1518153.8461538462,1780120.0,1569072.0,1542648.0,1639655.6556556555,1624855.144855145,1653845.8458458458,1693498.5014985015,1503544.0,1834522.5225225226,1722528.0,1758737.2627372628,1341000.0,1395659.6596596597,1549802.197802198,1609857.8578578578,1701080.0,1743040.0,1889790.2097902098,1883816.0,1722256.0,1773018.981018981,1542308.617234469,1558064.0,1646649.3506493506,1641489.4894894895,1646473.5264735264,1736080.0,1773360.0,1812116.116116116,1696032.0,1761390.6093906094
audio_bitsSentPerSecond,-1,-1,0.0,826073.7527114968,803984.0,965656.0,1127368.0,1203648.0,1263256.0,1394954.954954955,1232495.5044955045,1041665.6656656656,1214977.022977023,1192936.936936937,1210536.0,1261018.981018981,1352144.0,1516992.0,1577249.2492492492,1682768.0,1474917.0829170828,1237525.5255255254,1364624.0,1442568.0,1496616.0,1590720.0,1720832.0,1933434.5654345655,1675347.3473473473,1672352.0,1488104.0,1481648.0,1702224.0,1396352.0,1441686.3136863136,1561361.3613613613,1664472.0,1856592.0,1775728.0,1748987.012987013,1559271.2712712712,1561640.0,1685490.5094905095,1810010.01001001,1861720.0,1963872.0,1726064.0,1829306.6933066933,1609121.121121121,1742872.0,1722472.0,1670433.5664335664,1814224.0,1905272.0,1424568.5685685687,1487808.1918081918,1370474.4744744746,1727456.5434565435,1626098.098098098,1871360.0,1560678.6427145707,1460266.137040715,1566611.5035317861,1627608.0,1215128.0,1318680.0,1377846.1538461538,1532780.7807807808,1495104.0,1795979.97997998,1576559.4405594405,1540427.5724275724,1639919.8396793588,1631072.0,1645370.6293706293,1715356.6433566434,1463447.4474474473,1884464.0,1769184.0,1675164.8351648352,1326278.2782782782,1417072.0,1548395.6043956045,1621821.8218218219,1722026.026026026,1755908.091908092,2027218.8420019627,1767446.0285132383,1728520.5205205206,1691940.05994006,1578410.4104104105,1550992.0,1649216.0,1614664.0,1679760.0,1726097.902097902,1779347.3473473473,1818872.0,1740596.5965965965,1674754.491017964,-1,-1,-1,-1,0.0,763461.3861386139,774375.7575757576,779840.0,951944.0,980344.0,1119808.1918081918,1192000.0,1242477.5224775225,1344480.0,1514442.4424424425,1590024.0,1485376.0,1602234.2342342343,1992542.9141716566,1604788.7887887887,1658210.2102102102,1535816.1838161838,1609968.0,1719551.5515515516,1871544.0,1831240.7592407593,1548260.2602602602,1504416.0,1185952.0,1312631.3686313687,1462246.2462462462,1353102.897102897,1251131.1311311312,1364611.3886113886,1452772.7727727727,1549594.4055944055,1606406.4064064063,1765032.0,1802277.7222777223,1695815.8158158157,1727680.3196803196,1706282.2822822824,1708387.6123876125,1793288.0,1795667.6676676676,1818658.6826347306,1621277.2772772773,1260304.0,1261525.5255255254,1388859.1408591408,1479712.0,1551984.0,1690037.962037962,1803795.7957957957,1964652.6526526527,1847512.0,1493026.973026973,1580768.0,1563147.1471471472,1613488.0,1463888.1118881118,1281065.0650650652,1315220.7792207792,1332516.5165165165,1310913.086913087,1320248.0,1309656.0,1386402.4024024024,1400103.8961038962,1502886.8868868868,1494329.6703296704,1717128.0,1750560.0,1905656.0,1770330.3303303304,1681990.00999001,1434306.3063063063,1181306.6933066933,1237544.0,1334638.6386386387,1276816.0,1547524.4755244756,1579056.0,1759495.4954954954,1926705.2947052948,1874586.5865865867,1538280.0,1367448.0,1396443.5564435564,1467080.0,1527840.0,1731300.6993006994,1758501.002004008,1933272.0,1819580.4195804195,1549381.3813813813,1554413.5864135865,1654744.0,1643888.0,1627427.4274274274,1743568.0,1594709.2907092907
audio_packetsSentPerSecond,-1,-1,0.0,189.80477223427332,191.0,200.0,215.0,230.0,236.0,246.24624624624624,233.76623376623377,202.20220220220222,231.76823176823177,227.22722722722722,235.0,236.76323676323676,249.0,263.0,267.26726726726724,285.0,257.7422577422577,242.24224224224224,250.0,255.0,260.0,274.0,278.0,307.6923076923077,282.28228228228227,278.0,258.0,253.0,279.0,255.0,256.7432567432567,266.26626626626626,280.0,298.0,285.0,284.7152847152847,266.26626626626626,263.0,279.72027972027973,295.2952952952953,300.0,310.0,282.0,293.7062937062937,269.2692692692693,280.0,285.0,277.72227772227774,302.0,307.0,257.25725725725727,259.7402597402597,242.24224224224224,283.7162837162837,271.27127127127125,298.0,266.4670658682635,252.2343594836147,264.3794147325933,276.0,236.0,240.0,249.75024975024974,261.26126126126127,260.0,293.2932932932933,262.7372627372627,255.74425574425575,273.5470941883768,269.0,272.72727272727275,277.72227772227774,256.2562562562563,300.0,289.0,279.72027972027973,247.24724724724726,253.0,256.7432567432567,263.26326326326324,279.27927927927925,288.7112887112887,319.9214916584887,288.18737270875766,284.2842842842843,277.72227772227774,261.26126126126127,258.0,269.0,262.0,274.0,282.7172827172827,289.2892892892893,292.0,284.2842842842843,282.43512974051896,-1,-1,-1,-1,0.0,174.25742574257427,192.92929292929293,190.0,195.0,200.0,216.78321678321677,229.22922922922922,234.76523476523477,246.0,260.2602602602603,266.0,258.0,271.27127127127125,316.36726546906186,271.27127127127125,281.2812812812813,258.7412587412587,269.0,283.2832832832833,307.0,295.7042957042957,267.26726726726724,259.0,224.0,241.75824175824175,257.25725725725727,250.74925074925076,236.23623623623624,249.75024975024974,254.25425425425425,256.7432567432567,272.2722722722723,291.0,291.7082917082917,279.27927927927925,284.7152847152847,285.2852852852853,284.7152847152847,298.0,299.2992992992993,298.40319361277443,276.2762762762763,236.0,238.23823823823824,252.74725274725276,259.0,259.0,275.72427572427574,296.2962962962963,311.31131131131133,298.0,256.7432567432567,270.0,265.26526526526527,272.0,252.74725274725276,240.24024024024024,243.75624375624375,249.24924924924926,246.75324675324674,247.0,247.0,245.24524524524526,252.74725274725276,261.26126126126127,263.7362637362637,281.0,286.0,305.0,285.2852852852853,276.72327672327674,243.24324324324326,224.77522477522479,229.0,247.24724724724726,232.0,265.73426573426576,266.0,287.2872872872873,307.6923076923077,303.3033033033033,264.0,242.0,252.74725274725276,257.0,264.0,282.7172827172827,290.5811623246493,306.0,294.7052947052947,260.2602602602603,258.7412587412587,279.0,273.0,272.2722722722723,289.0,276.72327672327674
audio_googLocalAddress,-1,-1,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,-1,-1,-1,-1,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264
audio_googRemoteAddress,-1,-1,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,10.164.0.8:58264,-1,-1,-1,-1,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108,10.164.0.9:37108
audio_googRtt,-1,-1,24.0,19.0,17.0,17.0,17.0,13.0,13.0,10.0,10.0,10.0,7.0,7.0,5.0,5.0,5.0,30.0,30.0,54.0,54.0,54.0,44.0,44.0,36.0,36.0,36.0,31.0,31.0,23.0,23.0,23.0,17.0,17.0,13.0,13.0,13.0,12.0,12.0,21.0,21.0,21.0,16.0,16.0,27.0,27.0,27.0,22.0,22.0,17.0,17.0,17.0,17.0,17.0,14.0,14.0,14.0,10.0,10.0,18.0,18.0,18.0,14.0,14.0,10.0,10.0,10.0,8.0,8.0,12.0,12.0,12.0,12.0,12.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,13.0,13.0,13.0,24.0,24.0,18.0,18.0,18.0,24.0,24.0,19.0,19.0,19.0,15.0,15.0,14.0,-1,-1,-1,-1,45.0,40.0,30.0,25.0,25.0,19.0,19.0,19.0,16.0,16.0,12.0,12.0,12.0,9.0,9.0,19.0,19.0,19.0,28.0,28.0,23.0,23.0,23.0,33.0,33.0,30.0,30.0,30.0,23.0,23.0,26.0,26.0,26.0,20.0,20.0,17.0,17.0,17.0,13.0,13.0,10.0,10.0,10.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,15.0,15.0,15.0,12.0,12.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,7.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,9.0,9.0,9.0,7.0,7.0,8.0,8.0,8.0,6.0,6.0,14.0,14.0,14.0,14.0,14.0,19.0,19.0,19.0,16.0,16.0,22.0,22.0,22.0,18.0,18.0,15.0,15.0,15.0
