bweforvideo-googAvailableReceiveBandwidth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bweforvideo-googAvailableSendBandwidth,300000.0,300000.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,5258520.0,300000.0,300000.0,300000.0,300000.0,5977231.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0,6071346.0
bweforvideo-googBucketDelay,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,2.0,0.0
timestamp,1541204908,1541204909,1541204910,1541204911,1541204912,1541204913,1541204914,1541204915,1541204916,1541204917,1541204918,1541204919,1541204920,1541204921,1541204922,1541204923,1541204924,1541204925,1541204926,1541204927,1541204928,1541204929,1541204930,1541204931,1541204932,1541204933,1541204934,1541204935,1541204936,1541204937,1541204938,1541204939,1541204940,1541204941,1541204942,1541204943,1541204944,1541204945,1541204946,1541204947,1541204948,1541204949,1541204950,1541204951,1541204952,1541204953,1541204954,1541204955,1541204956,1541204957,1541204958,1541204959,1541204960,1541204961,1541204962,1541204963,1541204964,1541204965,1541204966,1541204967,1541204968,1541204969,1541204970,1541204971,1541204972,1541204973,1541204974,1541204975,1541204976,1541204977,1541204978,1541204979,1541204980,1541204981,1541204982,1541204983,1541204984,1541204985,1541204986,1541204987,1541204988,1541204989,1541204990,1541204991,1541204992,1541204993,1541204994,1541204995,1541204996,1541204997,1541204998,1541204999,1541205000,1541205001,1541205002,1541205003,1541205004,1541205005,1541205006,1541205007,1541205008,1541205009,1541205010,1541205011,1541205012,1541205013,1541205014,1541205015,1541205016,1541205017,1541205018,1541205019,1541205020,1541204906,1541204907,1541204908,1541204909,1541204910,1541204911,1541204912,1541204913,1541204914,1541204915,1541204916,1541204917,1541204918,1541204919,1541204920,1541204921,1541204922,1541204923,1541204924,1541204925,1541204926,1541204927,1541204928,1541204929,1541204930,1541204931,1541204932,1541204933,1541204934,1541204935,1541204936,1541204937,1541204938,1541204939,1541204940,1541204941,1541204942,1541204943,1541204944,1541204945,1541204946,1541204947,1541204948,1541204949,1541204950,1541204951,1541204952,1541204953,1541204954,1541204955,1541204956,1541204957,1541204958,1541204959,1541204960,1541204961,1541204962,1541204963,1541204964,1541204965,1541204966,1541204967,1541204968,1541204969,1541204970,1541204971,1541204972,1541204973,1541204974,1541204975,1541204976,1541204977,1541204978,1541204979,1541204980,1541204981,1541204982,1541204983,1541204984,1541204985,1541204986,1541204987,1541204988,1541204989,1541204990,1541204991,1541204992,1541204993,1541204994,1541204995,1541204996,1541204997,1541204998,1541204999,1541205000,1541205001,1541205002,1541205003,1541205004,1541205005,1541205006,1541205007,1541205008,1541205009,1541205010,1541205011,1541205012,1541205013,1541205014,1541205015,1541205016,1541205017,1541205018,1541205019,1541205020
audio_bitsReceivedPerSecond,-1,-1,0.0,2208455.5444555446,2441598.4015984014,2530234.2342342343,2551096.0,2594672.0,2638161.8381618382,2709224.0,2617208.0,2620528.0,2476976.0,2573274.7252747254,2607824.0,2690650.6506506507,2689072.0,2264662.6746506984,2676577.154308617,2785632.0,2749224.0,2553440.0,2223472.0,2180427.572427572,2157845.845845846,2154677.3226773227,2126030.03003003,2039144.0,2074845.1548451548,2105608.0,2110174.174174174,2108347.6523476522,2097032.0,2106973.9478957914,2052187.8121878123,2117634.3656343655,2091507.5075075075,2035296.0,2150128.0,2039616.0,2126416.0,2072472.0,2084960.0,2105056.0,2055088.0,2119784.0,2095280.7192807193,2028372.3723723723,2123568.0,2050832.0,2108504.0,2032671.3286713287,2153680.0,2132840.0,2049833.833833834,2133816.0,2088671.3286713287,2030126.1261261262,2136311.688311688,2070384.0,2116804.8048048047,2009464.0,2128744.0,2115560.0,2035206.3808574276,2146936.8104312937,2081304.0,2041793.7937937938,2124662.6746506984,2047863.8638638637,2168495.5044955043,1975431.4314314313,2227459.4594594594,2040127.8721278722,2027800.0,2123504.0,2079416.0,2013032.0,2128944.944944945,2106842.3153692614,2148252.2522522523,2020408.0,2138752.0,2058584.0,2041976.0,2123076.923076923,2086910.910910911,2087000.0,2066152.0,2072288.0,2136304.0,2047760.0,2104080.0,2073880.0,2048208.0,2127048.0,2083104.0,2080944.0,2060744.0,2076624.0,2140720.0,2046137.8621378622,2110230.2302302304,2063072.9270729271,2049889.8898898899,2162461.5384615385,2082104.0,2020656.0,2091940.05994006,2108772.7727727727,2133002.997002997,2009537.5375375375,2117328.0,-1,-1,-1,-1,0.0,1932208.0,2306632.0,2531660.3396603395,2590912.0,2649910.08991009,2574752.0,2659110.220440882,2579204.7952047954,2677812.375249501,2696152.1521521523,2562424.0,2508304.0,2664712.0,2640672.0,2603112.0,2606088.0,2699248.0,2581952.0,2656408.0,2643547.5475475476,2603272.0,2579708.2917082915,2648120.0,2621024.0,2598464.0,2566536.0,2603792.0,2581365.3653653655,2665640.0,2673318.681318681,2563891.891891892,2462849.150849151,2667544.0,2651144.0,2702222.222222222,2543832.0,2630145.8541458542,2588608.0,1881657.6576576577,2118030.03003003,2128527.4725274723,2121374.6253746254,2085472.0,2116368.0,2109424.0,2037005.005005005,2087728.0,2113454.5454545454,2118574.5745745744,2116979.020979021,2102208.0,2112984.984984985,2050173.8261738261,2130304.0,2098685.314685315,2040040.0400400402,2117640.0,2074445.5544455545,2141045.045045045,2552833.6673346693,2626472.58225324,2642330.3303303304,2657790.20979021,2679207.207207207,2555843.843843844,2544759.240759241,2721953.953953954,2594075.848303393,2583799.7997998,2569218.4368737475,2720582.8343313374,2619436.5634365636,2612945.891783567,2596902.1956087826,2603080.0,2593608.0,2637848.0,2564048.0961923846,2648263.736263736,2497654.3456543456,2679520.4795204797,2664712.7127127126,2521418.8376753507,2688471.0578842317,2561553.5535535538,2561998.001998002,2635067.067067067,2609096.0,2635644.3556443555,2534629.258517034,2663808.1918081916,2588283.7162837163,2519095.095095095,1928959.0409590409,2135823.8238238236,2117586.4135864135,2074352.0,2114288.0,2162850.850850851,2031128.871128871,2148840.0,2109296.0,2050754.7547547547,2139884.115884116,2079655.6556556555,2055304.6953046953,2110542.5425425423,2065806.1938061938,2135304.0,2016696.0
audio_bitsSentPerSecond,-1,-1,0.0,2097478.5214785216,2335664.3356643356,2581285.285285285,2563784.0,2681024.0,2527864.135864136,2630688.0,2672336.0,2702936.0,2593576.0,2581034.965034965,2574208.0,2640168.168168168,2613232.0,2648790.4191616764,2626044.088176353,2645096.0,2610480.0,2636856.0,2615752.0,2646985.014985015,2581557.5575575577,2626933.066933067,2610922.9229229228,2594328.0,2557562.4375624377,2631056.0,2620436.4364364366,2625118.881118881,2608160.0,2575134.2685370743,2551456.5434565432,2674245.7542457543,2643963.963963964,2648936.0,2579064.0,2647072.0,2346816.0,2014472.0,2115544.0,2128920.0,2113184.0,2114184.0,2064695.3046953047,2115555.5555555555,2024056.0,2146784.0,2113712.0,2079192.807192807,2142912.0,2115696.0,2059539.5395395395,2101440.0,2106309.6903096903,2075459.4594594594,2075804.1958041957,2134096.0,1914650.6506506507,2331128.0,2593600.0,2633432.0,2615345.962113659,2656409.227683049,2616536.0,2587315.3153153155,2579473.0538922157,2740964.964964965,2570157.842157842,2573965.9659659658,2684716.7167167165,2654521.4785214784,2578192.0,2611968.0,2615000.0,2595848.0,2560848.848848849,2651057.884231537,2564460.4604604603,2558056.0,2665584.0,2646040.0,2593568.0,2606073.926073926,2612852.852852853,2601872.0,2556504.0,2638800.0,2582144.0,2641600.0,2617704.0,2606104.0,2539560.0,2388552.0,2011632.0,2150856.0,2088920.0,2080184.0,2110632.0,2143344.6553446553,2137881.881881882,2094513.4865134866,2081649.6496496496,2073710.2897102898,2103696.0,2096392.0,2037042.957042957,2100404.4044044046,2083196.8031968032,2118270.2702702703,2106000.0,-1,-1,-1,-1,0.0,1972216.0,2414024.0,2478929.070929071,2613800.0,2556411.588411588,2648896.0,2681098.1963927858,2679552.4475524477,2545165.6686626747,2562946.946946947,2567104.0,2519840.0,2776552.0,2631352.0,2382536.0,2562400.0,2792112.0,2738720.0,2511312.0,2486758.7587587587,2061072.0,2173266.733266733,2214984.0,2089960.0,2079848.0,2073856.0,2058880.0,2160096.096096096,2034640.0,2146125.874125874,2064520.5205205206,2073574.4255744256,2135984.0,2078552.0,2033777.7777777778,2147248.0,2076683.3166833166,2123112.0,2050674.6746746746,2107451.4514514515,2076947.052947053,2005722.2777222777,2175168.0,2088720.0,2055144.0,2103007.007007007,2086144.0,2085618.3816183817,2033569.5695695695,2169590.4095904096,2078208.0,2064296.2962962964,2132611.3886113884,2092208.0,2058325.6743256743,2099507.5075075077,2097088.0,2100979.020979021,2033577.5775775777,2151615.230460922,2029974.0777667,2075683.6836836836,2134417.5824175826,2089825.8258258258,2057729.7297297297,2089174.8251748253,2099819.8198198196,2078690.618762475,2054894.894894895,2262148.2965931864,1952023.9520958085,2059428.5714285714,2121322.645290581,2078043.9121756486,2025000.0,2091544.0,2134920.0,2086629.2585170341,2067484.5154845156,2147020.979020979,2016103.8961038962,2090658.6586586586,2125603.2064128257,2073421.1576846307,2076276.2762762762,2062505.4945054946,2120864.864864865,2069384.0,2080479.5204795205,2144553.106212425,2008927.0729270729,2088279.7202797204,2110086.086086086,2081998.001998002,2076108.1081081082,2070297.7022977022,2108944.0,2075792.0,2089777.7777777778,2130693.3066933067,2021624.0,2070440.0,2103903.903903904,2081014.985014985,2095775.7757757758,2040711.2887112887,2137961.961961962,2058893.1068931068,2084208.0,2137272.0
audio_packetsSentPerSecond,-1,-1,0.0,324.6753246753247,349.65034965034965,375.37537537537537,373.0,391.0,368.6313686313686,383.0,393.0,394.0,379.0,378.6213786213786,384.0,384.38438438438436,382.0,385.22954091816365,382.76553106212424,388.0,387.0,385.0,377.0,389.61038961038963,380.38038038038036,381.6183816183816,376.37637637637636,374.0,374.6253746253746,386.0,391.3913913913914,385.61438561438564,378.0,376.75350701402806,373.6263736263736,386.61338661338664,381.3813813813814,387.0,377.0,388.0,356.0,319.0,328.0,328.0,326.0,325.0,316.68331668331666,327.32732732732734,316.0,329.0,329.0,323.6763236763237,336.0,326.0,319.31931931931933,323.0,325.6743256743257,320.3203203203203,320.67932067932065,331.0,303.3033033033033,346.0,377.0,385.0,380.85742771684943,388.1644934804413,378.0,378.3783783783784,373.25349301397205,393.3933933933934,377.6223776223776,378.3783783783784,391.3913913913914,386.61338661338664,377.0,388.0,380.0,380.0,377.3773773773774,384.2315369261477,375.37537537537537,378.0,387.0,387.0,381.0,385.61438561438564,380.38038038038036,381.0,372.0,388.0,379.0,384.0,379.0,385.0,373.0,360.0,316.0,330.0,322.0,327.0,325.0,334.6653346653347,332.3323323323323,326.6733266733267,325.3253253253253,324.6753246753247,324.0,322.0,311.68831168831167,330.33033033033036,324.6753246753247,329.3293293293293,329.0,-1,-1,-1,-1,0.0,308.0,357.0,367.6323676323676,384.0,372.6273726273726,389.0,391.78356713426854,388.61138861138863,376.24750499001993,374.3743743743744,377.0,373.0,392.0,385.0,356.0,374.0,404.0,391.0,377.0,362.3623623623624,320.0,334.6653346653347,337.0,323.0,321.0,327.0,320.0,338.33833833833836,321.0,330.6693306693307,323.32332332332334,322.67732267732265,327.0,323.0,316.3163163163163,339.0,323.6763236763237,329.0,322.32232232232235,329.3293293293293,322.67732267732265,315.68431568431566,337.0,325.0,319.0,330.33033033033036,325.0,323.6763236763237,318.3183183183183,332.6673326673327,325.0,322.32232232232235,327.6723276723277,324.0,319.68031968031966,322.32232232232235,325.0,331.6683316683317,319.31931931931933,331.6633266533066,318.0458624127617,317.3173173173173,332.6673326673327,321.3213213213213,319.31931931931933,330.6693306693307,324.3243243243243,332.3353293413174,323.32332332332334,346.6933867735471,313.373253493014,325.6743256743257,327.6553106212425,321.3572854291417,313.0,327.0,329.0,330.66132264529057,327.6723276723277,331.6683316683317,322.67732267732265,324.3243243243243,329.65931863727457,319.3612774451098,324.3243243243243,324.6753246753247,330.33033033033036,322.0,322.67732267732265,334.6693386773547,319.68031968031966,328.6713286713287,330.33033033033036,324.6753246753247,320.3203203203203,327.6723276723277,330.0,331.0,324.3243243243243,329.6703296703297,316.0,326.0,325.3253253253253,318.68131868131866,325.3253253253253,323.6763236763237,333.3333333333333,318.68131868131866,327.0,332.0
audio_googLocalAddress,-1,-1,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,10.164.0.9:49093,-1,-1,-1,-1,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509,10.164.0.8:38509
